ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11484627,JB486188,10/22/2018 21:30,008XX E DREXEL SQUARE DR,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,FALSE,TRUE,233,2,5,41,04A,1182625,1871058,2018,10/29/2018 16:21,41.80139399,-87.60577124,"(41.801393988, -87.605771241)"
11290418,JB230847,4/19/2018 20:45,008XX E DREXEL SQUARE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,4,41,14,1182685,1871060,2018,5/4/2018 15:51,41.80139808,-87.60555114,"(41.801398083, -87.60555114)"
11253707,JB182644,3/11/2018 22:00,008XX E DREXEL SQUARE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,4,41,14,1182726,1871061,2018,5/4/2018 15:51,41.80139987,-87.60540075,"(41.801399874, -87.605400748)"
11271978,JB206314,3/30/2018 23:00,008XX E DREXEL SQUARE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,4,41,14,1182726,1871061,2018,5/4/2018 15:51,41.80139987,-87.60540075,"(41.801399874, -87.605400748)"
11297162,JB239733,4/25/2018 21:00,008XX E DREXEL SQUARE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,4,41,14,1182773,1871062,2018,5/4/2018 15:51,41.80140153,-87.60522835,"(41.801401526, -87.605228353)"
11272001,JB206182,3/30/2018 22:45,008XX E DREXEL SQUARE DR,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,233,2,4,41,6,1182793,1871063,2018,5/4/2018 15:51,41.80140381,-87.60515498,"(41.801403805, -87.605154975)"
11353774,JB314860,6/20/2018 10:00,008XX E DREXEL SQUARE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,4,41,14,1182793,1871063,2018,6/27/2018 16:15,41.80140381,-87.60515498,"(41.801403805, -87.605154975)"
11550016,JB571180,12/29/2018 9:46,051XX S HYDE PARK BLVD,810,THEFT,OVER $500,STREET,FALSE,FALSE,234,2,5,41,6,1188362,1871111,2018,1/10/2019 15:16,41.80140424,-87.58473018,"(41.801404242, -87.584730178)"
11396632,JB370191,7/29/2018 0:30,051XX S HYDE PARK BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,234,2,4,41,08B,1188361,1871116,2018,8/5/2018 15:55,41.80141799,-87.58473369,"(41.801417986, -87.584733686)"
11212952,JB127578,1/24/2018 3:26,051XX S HYDE PARK BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,234,2,4,41,14,1188358,1871125,2018,5/4/2018 15:51,41.80144275,-87.5847444,"(41.801442754, -87.5847444)"
11312434,JB258574,5/10/2018 9:40,051XX S HYDE PARK BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,234,2,4,41,14,1188358,1871125,2018,5/17/2018 15:53,41.80144275,-87.5847444,"(41.801442754, -87.5847444)"
11318828,JB268451,5/15/2018 11:00,051XX S HYDE PARK BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,234,2,4,41,6,1188358,1871125,2018,5/23/2018 16:00,41.80144275,-87.5847444,"(41.801442754, -87.5847444)"
11300907,JB244783,5/1/2018 5:51,051XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,233,2,4,41,6,1182457,1871138,2018,5/8/2018 15:56,41.80161742,-87.60638487,"(41.801617415, -87.60638487)"
11376781,JB344108,7/10/2018 11:00,051XX S GREENWOOD AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,233,2,4,41,5,1184255,1871175,2018,7/17/2018 15:53,41.80167703,-87.59978985,"(41.801677029, -87.599789846)"
11451907,JB443093,9/19/2018 22:00,051XX S INGLESIDE AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,233,2,4,41,6,1183414,1871171,2018,9/26/2018 16:18,41.80168571,-87.6028742,"(41.801685706, -87.602874202)"
11461998,JB456055,9/29/2018 7:26,051XX S INGLESIDE AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,233,2,4,41,6,1183414,1871171,2018,10/6/2018 15:59,41.80168571,-87.6028742,"(41.801685706, -87.602874202)"
11203992,JB116091,1/13/2018 0:00,051XX S WOODLAWN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,233,2,4,41,26,1185098,1871194,2018,5/4/2018 15:51,41.80170938,-87.59669769,"(41.801709383, -87.596697686)"
11376075,JB344324,7/10/2018 19:10,051XX S WOODLAWN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,233,2,4,41,26,1185098,1871194,2018,7/17/2018 15:53,41.80170938,-87.59669769,"(41.801709383, -87.596697686)"
11493980,JB498471,10/31/2018 21:30,051XX S WOODLAWN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,233,2,5,41,14,1185098,1871194,2018,11/7/2018 16:21,41.80170938,-87.59669769,"(41.801709383, -87.596697686)"
11497260,JB502716,11/4/2018 1:45,051XX S WOODLAWN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,233,2,5,41,26,1185098,1871194,2018,11/11/2018 16:10,41.80170938,-87.59669769,"(41.801709383, -87.596697686)"
11499802,JB505039,11/5/2018 19:26,051XX S WOODLAWN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,233,2,5,41,26,1185098,1871194,2018,11/12/2018 16:33,41.80170938,-87.59669769,"(41.801709383, -87.596697686)"
11510562,JB516090,11/14/2018 9:00,051XX S WOODLAWN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,233,2,5,41,11,1185098,1871194,2018,11/22/2018 16:00,41.80170938,-87.59669769,"(41.801709383, -87.596697686)"
11513496,JB524234,11/21/2018 13:30,051XX S WOODLAWN AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,233,2,5,41,6,1185098,1871194,2018,11/28/2018 16:22,41.80170938,-87.59669769,"(41.801709383, -87.596697686)"
11386021,JB357187,7/20/2018 1:35,051XX S KIMBARK AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,234,2,4,41,3,1185540,1871199,2018,7/27/2018 15:56,41.8017127,-87.59507657,"(41.801712698, -87.595076567)"
11219398,JB136526,1/31/2018 11:00,051XX S DREXEL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,233,2,4,41,11,1183114,1871179,2018,5/4/2018 15:51,41.80171465,-87.60397415,"(41.80171465, -87.603974154)"
11451129,JB441808,9/19/2018 10:05,051XX S KIMBARK AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,234,2,4,41,24,1185540,1871205,2018,9/26/2018 16:18,41.80172916,-87.59507638,"(41.801729162, -87.595076378)"
11213911,JB129471,1/25/2018 17:00,051XX S INGLESIDE AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,APARTMENT,FALSE,TRUE,233,2,4,41,26,1183414,1871187,2018,5/4/2018 15:51,41.80172961,-87.6028737,"(41.801729612, -87.602873703)"
11220442,JB137833,2/1/2018 17:12,051XX S INGLESIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,233,2,4,41,08B,1183414,1871187,2018,5/4/2018 15:51,41.80172961,-87.6028737,"(41.801729612, -87.602873703)"
11271015,JB205053,3/30/2018 10:50,051XX S INGLESIDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,233,2,4,41,26,1183414,1871187,2018,5/4/2018 15:51,41.80172961,-87.6028737,"(41.801729612, -87.602873703)"
11309306,JB255970,5/8/2018 23:00,051XX S INGLESIDE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,233,2,4,41,08A,1183414,1871187,2018,5/15/2018 15:55,41.80172961,-87.6028737,"(41.801729612, -87.602873703)"
11446109,JB434003,9/2/2018 20:30,051XX S INGLESIDE AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,233,2,4,41,6,1183414,1871187,2018,9/19/2018 16:22,41.80172961,-87.6028737,"(41.801729612, -87.602873703)"
11311758,JB257931,5/9/2018 17:30,051XX S ELLIS AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,233,2,4,41,6,1183829,1871192,2018,5/16/2018 16:12,41.80173364,-87.6013516,"(41.801733644, -87.6013516)"
11245046,JB170962,3/1/2018 22:30,051XX S INGLESIDE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,TRUE,233,2,4,41,7,1183414,1871193,2018,5/4/2018 15:51,41.80174608,-87.60287352,"(41.801746076, -87.602873516)"
11297426,JB239266,4/9/2018 0:30,051XX S KENWOOD AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,234,2,4,41,6,1185981,1871215,2018,9/3/2018 16:00,41.8017462,-87.59345877,"(41.801746197, -87.593458768)"
11390762,JB363541,7/22/2018 12:00,051XX S GREENWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,233,2,4,41,11,1184254,1871202,2018,7/29/2018 15:54,41.80175114,-87.59979267,"(41.801751143, -87.599792668)"
11212152,JB127116,1/19/2018 19:30,051XX S UNIVERSITY AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,233,2,4,41,5,1184680,1871206,2018,5/4/2018 15:51,41.80175213,-87.59823026,"(41.801752132, -87.598230256)"
11412044,JB391029,8/13/2018 2:00,051XX S WOODLAWN AVE,031B,ROBBERY,ARMED: OTHER FIREARM,STREET,FALSE,FALSE,233,2,5,41,3,1185098,1871211,2018,10/25/2018 16:10,41.80175603,-87.59669715,"(41.801756033, -87.596697152)"
11314193,JB262360,5/13/2018 20:00,051XX S INGLESIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,233,2,4,41,08B,1183414,1871198,2018,5/20/2018 15:51,41.8017598,-87.60287336,"(41.801759797, -87.60287336)"
11319045,JB267733,5/14/2018 9:00,051XX S INGLESIDE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,233,2,4,41,11,1183414,1871204,2018,5/23/2018 16:00,41.80177626,-87.60287317,"(41.801776261, -87.602873173)"
11296141,JB238405,4/25/2018 20:25,051XX S DREXEL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,4,41,14,1183111,1871203,2018,5/4/2018 15:51,41.80178058,-87.60398441,"(41.801780578, -87.60398441)"
11359933,JB323001,6/26/2018 6:40,051XX S INGLESIDE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,233,2,4,41,26,1183413,1871209,2018,7/3/2018 15:55,41.80179001,-87.60287669,"(41.801790005, -87.602876685)"
11356676,JB318809,6/23/2018 3:37,051XX S KENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,234,2,4,41,14,1185981,1871231,2018,6/30/2018 15:49,41.8017901,-87.59345826,"(41.801790103, -87.593458263)"
11413092,JB392454,8/13/2018 23:00,051XX S GREENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,233,2,4,41,14,1184254,1871218,2018,8/20/2018 16:02,41.80179505,-87.59979217,"(41.801795048, -87.599792167)"
11330724,JB284262,5/27/2018 22:00,051XX S HARPER AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,FALSE,TRUE,234,2,4,41,04A,1187158,1871244,2018,6/3/2018 15:52,41.80179789,-87.5891414,"(41.801797893, -87.589141397)"
11398632,JB373609,7/29/2018 0:00,051XX S HARPER AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,234,2,4,41,6,1187158,1871244,2018,8/5/2018 15:55,41.80179789,-87.5891414,"(41.801797893, -87.589141397)"
11515242,JB526497,11/23/2018 17:35,051XX S HARPER AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,234,2,4,41,08A,1187158,1871244,2018,11/30/2018 16:15,41.80179789,-87.5891414,"(41.801797893, -87.589141397)"
11208822,JB122691,1/20/2018 4:39,051XX S DORCHESTER AVE,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,FALSE,234,2,4,41,04B,1186422,1871242,2018,5/4/2018 15:51,41.80180986,-87.59184062,"(41.801809859, -87.59184062)"
11385347,JB356168,7/19/2018 8:30,051XX S KIMBARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,234,2,4,41,14,1185539,1871237,2018,8/19/2018 15:57,41.801817,-87.59507904,"(41.801816996, -87.595079037)"
11264624,JB196752,3/23/2018 7:45,051XX S KENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,234,2,4,41,14,1185980,1871242,2018,5/4/2018 15:51,41.80182031,-87.59346158,"(41.801820311, -87.593461583)"
11457594,JB450330,9/21/2018 15:48,051XX S KENWOOD AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,234,2,4,41,6,1185980,1871242,2018,9/28/2018 16:05,41.80182031,-87.59346158,"(41.801820311, -87.593461583)"
11205485,JB118033,1/16/2018 8:50,051XX S BLACKSTONE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,TRUE,FALSE,234,2,4,41,26,1186789,1871251,2018,5/4/2018 15:51,41.80182586,-87.59049442,"(41.80182586, -87.590494422)"
11353548,JB314553,6/20/2018 0:25,051XX S BLACKSTONE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,234,2,4,41,7,1186789,1871251,2018,6/27/2018 16:15,41.80182586,-87.59049442,"(41.80182586, -87.590494422)"
11495474,JB500319,10/28/2018 19:00,051XX S BLACKSTONE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,234,2,4,41,6,1186789,1871251,2018,11/7/2018 16:13,41.80182586,-87.59049442,"(41.80182586, -87.590494422)"
11202674,JB113914,1/12/2018 7:00,051XX S UNIVERSITY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,233,2,4,41,5,1184679,1871233,2018,5/4/2018 15:51,41.80182625,-87.59823308,"(41.801826246, -87.598233077)"
11203184,JB114999,1/11/2018 7:55,051XX S UNIVERSITY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,233,2,4,41,26,1184679,1871233,2018,5/4/2018 15:51,41.80182625,-87.59823308,"(41.801826246, -87.598233077)"
11335149,JB290076,6/1/2018 16:05,051XX S GREENWOOD AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,233,2,4,41,6,1184254,1871234,2018,6/8/2018 15:51,41.80183895,-87.59979167,"(41.801838953, -87.599791667)"
11442443,JB430400,9/10/2018 21:04,051XX S UNIVERSITY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,233,2,4,41,08B,1184679,1871239,2018,9/17/2018 16:03,41.80184271,-87.59823289,"(41.80184271, -87.598232889)"
11335608,JB290796,6/3/2018 5:30,051XX S KIMBARK AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,234,2,4,41,6,1185539,1871248,2018,6/10/2018 15:50,41.80184718,-87.59507869,"(41.801847181, -87.595078691)"
11510992,JB520358,11/17/2018 18:40,051XX S KIMBARK AVE,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,234,2,4,41,6,1185539,1871248,2018,11/24/2018 16:09,41.80184718,-87.59507869,"(41.801847181, -87.595078691)"
11256368,JB186091,3/14/2018 20:45,051XX S ELLIS AVE,320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,FALSE,233,2,4,41,3,1183827,1871235,2018,5/4/2018 15:51,41.80185169,-87.60135759,"(41.801851686, -87.601357592)"
11514788,JB525200,11/21/2018 17:00,051XX S UNIVERSITY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,4,41,14,1184679,1871244,2018,11/28/2018 16:22,41.80185643,-87.59823273,"(41.801856431, -87.598232732)"
11205061,JB117501,1/15/2018 23:30,051XX S KENWOOD AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,234,2,4,41,3,1185980,1871258,2018,5/4/2018 15:51,41.80186422,-87.59346108,"(41.801864216, -87.593461078)"
11386033,JB357189,7/20/2018 2:00,051XX S KENWOOD AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,234,2,4,41,5,1185980,1871258,2018,7/27/2018 15:56,41.80186422,-87.59346108,"(41.801864216, -87.593461078)"
11488493,JB491256,10/26/2018 14:44,051XX S KENWOOD AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,234,2,4,41,6,1185980,1871258,2018,11/2/2018 16:18,41.80186422,-87.59346108,"(41.801864216, -87.593461078)"
11507971,JB516758,11/13/2018 16:15,051XX S KIMBARK AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,234,2,4,41,08B,1185539,1871258,2018,2/16/2019 15:59,41.80187462,-87.59507838,"(41.801874622, -87.595078376)"
11297728,JB240578,4/27/2018 18:40,051XX S BLACKSTONE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,234,2,4,41,08A,1186788,1871272,2018,5/4/2018 15:59,41.80188351,-87.59049742,"(41.80188351, -87.590497424)"
11217469,JB134040,1/28/2018 15:30,051XX S HARPER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,234,2,4,41,14,1187157,1871277,2018,5/4/2018 15:51,41.80188847,-87.58914402,"(41.801888471, -87.589144017)"
11266851,JB199824,3/22/2018 11:24,051XX S HARPER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,234,2,4,41,14,1187157,1871277,2018,5/4/2018 15:51,41.80188847,-87.58914402,"(41.801888471, -87.589144017)"
11311313,JB258386,5/10/2018 16:06,051XX S HARPER AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,FALSE,FALSE,234,2,4,41,11,1187157,1871277,2018,5/17/2018 15:53,41.80188847,-87.58914402,"(41.801888471, -87.589144017)"
11439739,JB426722,9/7/2018 22:23,051XX S HARPER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,234,2,4,41,08B,1187157,1871277,2018,9/14/2018 15:58,41.80188847,-87.58914402,"(41.801888471, -87.589144017)"
11443475,JB431657,8/22/2018 21:49,051XX S HARPER AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,FALSE,FALSE,234,2,4,41,26,1187157,1871277,2018,9/14/2018 15:53,41.80188847,-87.58914402,"(41.801888471, -87.589144017)"
11456818,JB448585,9/22/2018 8:05,051XX S HARPER AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,234,2,4,41,6,1187157,1871277,2018,9/29/2018 15:59,41.80188847,-87.58914402,"(41.801888471, -87.589144017)"
11551023,JB572515,10/15/2018 6:30,051XX S HARPER AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,234,2,4,41,26,1187157,1871277,2018,1/2/2019 16:10,41.80188847,-87.58914402,"(41.801888471, -87.589144017)"
11327477,JB279750,5/26/2018 2:00,051XX S KENWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,234,2,4,41,08B,1185980,1871269,2018,6/2/2018 15:48,41.8018944,-87.59346073,"(41.801894401, -87.593460731)"
11352396,JB313103,6/19/2018 2:40,051XX S KENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,234,2,4,41,14,1185980,1871269,2018,6/26/2018 15:54,41.8018944,-87.59346073,"(41.801894401, -87.593460731)"
11372717,JB339831,7/5/2018 23:30,051XX S KENWOOD AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,234,2,4,41,5,1185980,1871269,2018,7/12/2018 15:56,41.8018944,-87.59346073,"(41.801894401, -87.593460731)"
11198822,JB109211,1/8/2018 20:20,051XX S LAKE PARK AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,234,2,4,41,7,1187553,1871283,2018,5/4/2018 15:51,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11202165,JB113543,1/12/2018 12:12,051XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,234,2,4,41,6,1187553,1871283,2018,5/4/2018 15:51,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11208717,JB121435,1/19/2018 8:30,051XX S LAKE PARK AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,FALSE,FALSE,234,2,4,41,3,1187553,1871283,2018,5/4/2018 15:51,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11215467,JB130347,1/26/2018 12:25,051XX S LAKE PARK AVE,810,THEFT,OVER $500,CTA STATION,FALSE,FALSE,234,2,4,41,6,1187553,1871283,2018,5/4/2018 15:51,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11221578,JB139247,2/2/2018 19:36,051XX S LAKE PARK AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,FALSE,FALSE,234,2,4,41,11,1187553,1871283,2018,5/4/2018 15:51,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11223853,JB142581,2/5/2018 22:45,051XX S LAKE PARK AVE,560,ASSAULT,SIMPLE,GAS STATION,FALSE,TRUE,234,2,4,41,08A,1187553,1871283,2018,5/4/2018 15:51,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11248812,JB176238,3/5/2018 16:30,051XX S LAKE PARK AVE,870,THEFT,POCKET-PICKING,GAS STATION,FALSE,FALSE,234,2,4,41,6,1187553,1871283,2018,5/4/2018 15:51,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11253518,JB182395,3/10/2018 10:00,051XX S LAKE PARK AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,234,2,4,41,6,1187553,1871283,2018,5/4/2018 15:51,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11286454,JB225591,4/16/2018 8:00,051XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,234,2,4,41,6,1187553,1871283,2018,5/4/2018 15:51,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11322271,JB273052,5/21/2018 19:51,051XX S LAKE PARK AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,234,2,4,41,08B,1187553,1871283,2018,5/28/2018 15:48,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11339479,JB295868,6/6/2018 17:58,051XX S LAKE PARK AVE,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,234,2,4,41,08B,1187553,1871283,2018,6/13/2018 16:15,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11400269,JB375603,8/2/2018 9:00,051XX S LAKE PARK AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,FALSE,FALSE,234,2,4,41,26,1187553,1871283,2018,8/9/2018 16:00,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11470095,JB466812,10/5/2018 16:00,051XX S LAKE PARK AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,FALSE,FALSE,234,2,4,41,10,1187553,1871283,2018,10/12/2018 15:54,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11472164,JB469656,10/10/2018 6:45,051XX S LAKE PARK AVE,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,234,2,4,41,6,1187553,1871283,2018,10/17/2018 16:24,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11474243,JB472416,10/12/2018 8:40,051XX S LAKE PARK AVE,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,234,2,4,41,6,1187553,1871283,2018,10/19/2018 16:14,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11306066,JB251713,5/5/2018 21:42,051XX S CORNELL AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,234,2,4,41,08B,1187903,1871290,2018,5/12/2018 15:56,41.80190639,-87.58640777,"(41.801906388, -87.586407769)"
11279691,JB216482,4/8/2018 21:30,051XX S DORCHESTER AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,234,2,4,41,3,1186421,1871279,2018,5/4/2018 15:51,41.80191141,-87.59184312,"(41.801911414, -87.591843116)"
11480408,JB480455,10/18/2018 14:00,051XX S BLACKSTONE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,234,2,4,41,20,1186788,1871283,2018,12/15/2018 16:03,41.80191369,-87.59049708,"(41.801913694, -87.590497075)"
11302891,JB246676,4/30/2018 15:20,051XX S UNIVERSITY AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,233,2,4,41,11,1184678,1871265,2018,5/7/2018 16:03,41.80191408,-87.59823574,"(41.80191408, -87.59823574)"
11411212,JB389880,8/12/2018 3:00,051XX S UNIVERSITY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,TRUE,233,2,4,41,7,1184678,1871265,2018,8/19/2018 16:03,41.80191408,-87.59823574,"(41.80191408, -87.59823574)"
11326510,JB278716,5/25/2018 19:25,051XX S INGLESIDE AVE,584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,APARTMENT,TRUE,FALSE,233,2,4,41,26,1183412,1871257,2018,6/1/2018 15:50,41.80192174,-87.60287886,"(41.801921744, -87.602878856)"
11376905,JB345476,7/11/2018 17:01,051XX S INGLESIDE AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,FALSE,FALSE,233,2,4,41,26,1183412,1871257,2018,7/18/2018 15:56,41.80192174,-87.60287886,"(41.801921744, -87.602878856)"
11496057,JB500674,10/30/2018 10:00,051XX S INGLESIDE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,233,2,5,41,6,1183412,1871257,2018,11/7/2018 16:13,41.80192174,-87.60287886,"(41.801921744, -87.602878856)"
11212089,JB127022,1/23/2018 16:46,051XX S DORCHESTER AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,234,2,4,41,08A,1186421,1871285,2018,5/4/2018 15:51,41.80192788,-87.59184293,"(41.801927878, -87.591842926)"
